Date,Teams,Favorite/Underdog,Score,Spread Min,Spread Max,Moneyline,Payout,Win Percentage,EV
20091030,Philadelphia 76ers,(Favorite), 99 ,-6.5,-6.0,-270.0,0.37037037037037035,0.7100512884032901,-0.026966752928824667
,Milwaukee Bucks,(Underdog), 86 ,6.0,6.5,230.0,2.3,0.2899487115967099,-0.043169251730857505

20091030,Atlanta Hawks,(Favorite), 100 ,-6.5,-5.5,-250.0,0.4,0.6983380791946551,-0.02232668912748287
,Washington Wizards,(Underdog), 89 ,5.5,6.5,230.0,2.3,0.3016619208053449,-0.004515661342362032

20091030,Boston Celtics,(Favorite), 118 ,-11.5,-11.5,-800.0,0.125,0.8704453441295547,-0.020748987854251014
,Chicago Bulls,(Underdog), 90 ,11.5,12.0,700.0,7.0,0.12955465587044535,0.036437246963562764

20091030,Toronto Raptors,(Favorite), 107 ,-2.5,-2.0,-135.0,0.7407407407407407,0.566869399736708,-0.013227341199063825
,Memphis Grizzlies,(Underdog), 115 ,2.0,2.5,135.0,1.35,0.433130600263292,0.017856910618736177

20091030,Cleveland Cavaliers,(Favorite), 104 ,-12.5,-12.0,-950.0,0.10526315789473684,0.896574026890361,-0.00904975975275886
,Minnesota Timberwolves,(Underdog), 87 ,12.0,12.5,750.0,7.5,0.10342597310963898,-0.12087922856806865

20091030,Orlando Magic,(Favorite), 95 ,-10.0,-9.5,-600.0,0.16666666666666666,0.8158536904668394,-0.04817069445535402
,New Jersey Nets,(Underdog), 85 ,9.5,10.0,450.0,4.5,0.18414630953316052,0.012804702432382964

20091030,Utah Jazz,(Favorite), 111 ,-9.5,-9.5,-500.0,0.2,0.8018223234624146,-0.03781321184510253
,Los Angeles Clippers,(Underdog), 98 ,9.5,9.5,400.0,4.0,0.19817767653758542,-0.009111617312072884

20091030,Phoenix Suns,(Favorite), 123 ,-5.5,-5.5,-240.0,0.4166666666666667,0.6749116607773852,-0.04387514723203767
,Golden State Warriors,(Underdog), 101 ,5.5,5.5,210.0,2.1,0.3250883392226148,0.007773851590106018

20091030,Los Angeles Lakers,(Favorite), 80 ,-9.0,-7.5,-400.0,0.25,0.7883032820954773,-0.014620897380653392
,Dallas Mavericks,(Underdog), 94 ,7.5,9.0,330.0,3.3,0.2116967179045226,-0.08970411301055281

20091031,Washington Wizards,(Favorite), 123 ,-6.5,-6.0,-250.0,0.4,0.710237946599386,-0.005666874760859586
,New Jersey Nets,(Underdog), 104 ,6.0,6.5,230.0,2.3,0.28976205340061395,-0.043785223777974

20091031,Philadelphia 76ers,(Favorite), 141 ,-2.5,-2.0,-125.0,0.8,0.5665149410417374,0.019726893875127327
,New York Knicks,(Underdog), 127 ,2.0,2.5,115.0,1.15,0.4334850589582626,-0.0680071232397354

20091031,Portland Trail Blazers,(Favorite), 107 ,-3.5,-2.5,-140.0,0.7142857142857143,0.6085572788101781,0.043241049388876684
,Houston Rockets,(Underdog), 111 ,2.5,3.5,130.0,1.3,0.39144272118982193,-0.09968174126340956

20091031,Milwaukee Bucks,(Favorite), 96 ,-2.5,-2.0,-135.0,0.7407407407407407,0.5665149410417374,-0.01384436189030902
,Detroit Pistons,(Underdog), 85 ,2.0,2.5,115.0,1.15,0.4334850589582626,-0.0680071232397354

20091031,San Antonio Spurs,(Favorite), 113 ,-16.5,-16.0,-5000.0,0.02,0.9886363636363636,0.008409090909090918
,Sacramento Kings,(Underdog), 94 ,16.0,16.5,2500.0,25.0,0.011363636363636364,-0.7045454545454546

20091031,Dallas Mavericks,(Favorite), 93 ,-5.5,-4.5,-190.0,0.5263157894736842,0.6602047345253891,0.0076809105913833164
,Los Angeles Clippers,(Underdog), 84 ,4.5,5.5,190.0,1.9,0.33979526547461086,-0.014593730123628634

20091101,Orlando Magic,(Favorite), 125 ,-6.5,-5.5,-220.0,0.45454545454545453,0.6920531890917286,0.0066228204970598115
,Toronto Raptors,(Underdog), 116 ,5.5,6.5,210.0,2.1,0.30794681090827136,-0.045364886184358744

20091101,Miami Heat,(Favorite), 95 ,-5.0,-4.0,-180.0,0.5555555555555556,0.6405885119588834,-0.003528981397292408
,Chicago Bulls,(Underdog), 87 ,4.0,5.0,170.0,1.7,0.35941148804111656,-0.02958898228898532

20091101,Denver Nuggets,(Favorite), 133 ,-11.5,-11.0,-600.0,0.16666666666666666,0.8718744035121206,0.017186804097474084
,Memphis Grizzlies,(Underdog), 123 ,11.0,11.5,550.0,5.5,0.12812559648787936,-0.16718362282878418

20091101,Los Angeles Lakers,(Favorite), 118 ,-10.0,-9.0,-400.0,0.25,0.8195880731622932,0.02448509145286651
,Atlanta Hawks,(Underdog), 110 ,9.0,10.0,350.0,3.5,0.18041192683770688,-0.18814632923031904

20091103,Cleveland Cavaliers,(Favorite), 102 ,-11.0,-11.0,-850.0,0.11764705882352941,0.8727810650887574,-0.024538809606682893
,Washington Wizards,(Underdog), 90 ,11.0,11.0,650.0,6.5,0.12721893491124261,-0.04585798816568043

20091103,Denver Nuggets,(Favorite), 111 ,-5.5,-4.5,-180.0,0.5555555555555556,0.6604448812148888,0.027358704112049215
,Indiana Pacers,(Underdog), 93 ,4.5,5.5,225.0,2.25,0.3395551187851112,0.10355413605161135

20091103,Boston Celtics,(Favorite), 105 ,-7.0,-7.0,-300.0,0.3333333333333333,0.7414806110458284,-0.011359185272228789
,Philadelphia 76ers,(Underdog), 74 ,7.0,7.0,270.0,2.7,0.25851938895417154,-0.0434782608695653

20091103,Orlando Magic,(Favorite), 80 ,-9.0,-8.5,-375.0,0.26666666666666666,0.8113269998031953,0.027680866417380767
,Detroit Pistons,(Underdog), 85 ,8.5,9.0,360.0,3.6,0.1886730001968046,-0.13210419909469873

20091103,Miami Heat,(Favorite), 96 ,-4.0,-4.0,-170.0,0.5882352941176471,0.6161087866108786,-0.02147428008860447
,Phoenix Suns,(Underdog), 104 ,4.0,4.0,160.0,1.6,0.38389121338912136,-0.00188284518828441

20091103,Chicago Bulls,(Favorite), 83 ,-9.0,-8.0,-380.0,0.2631578947368421,0.8013929754308693,0.012285863702150679
,Milwaukee Bucks,(Underdog), 81 ,8.0,9.0,400.0,4.0,0.19860702456913074,-0.0069648771543463495

20091103,Los Angeles Lakers,(Favorite), 101 ,-7.5,-7.0,-320.0,0.3125,0.7414428466290428,-0.02685626379938133
,Oklahoma City Thunder,(Underdog), 98 ,7.0,7.5,280.0,2.8,0.2585571533709572,-0.01748281719036271

20091103,Dallas Mavericks,(Favorite), 96 ,-6.5,-6.5,-260.0,0.38461538461538464,0.7088122605363985,-0.018567639257294433
,Utah Jazz,(Underdog), 85 ,6.5,6.5,250.0,2.5,0.29118773946360155,0.019157088122605415

20091103,Portland Trail Blazers,(Favorite), 91 ,-7.5,-6.0,-320.0,0.3125,0.7317484146066278,-0.03958020582880106
,Atlanta Hawks,(Underdog), 97 ,6.0,7.5,275.0,2.75,0.26825158539337224,0.005943445225145894

20091104,Toronto Raptors,(Favorite), 110 ,-8.0,-7.0,-360.0,0.2777777777777778,0.7547159358311073,-0.03564074866025177
,Detroit Pistons,(Underdog), 99 ,7.0,8.0,300.0,3.0,0.2452840641688927,-0.018863743324429194

20091104,Orlando Magic,(Favorite), 122 ,-7.5,-7.0,-330.0,0.30303030303030304,0.7413114404035525,-0.03404872917112861
,Phoenix Suns,(Underdog), 100 ,7.0,7.5,300.0,3.0,0.25868855959644754,0.03475423838579017

20091104,Washington Wizards,(Favorite), 89 ,-2.0,-2.0,-125.0,0.8,0.5373467112597548,-0.03277591973244143
,Miami Heat,(Underdog), 93 ,2.0,2.0,120.0,1.2,0.46265328874024525,0.017837235228539527

20091104,Denver Nuggets,(Favorite), 122 ,-9.5,-9.0,-500.0,0.2,0.8143886991688113,-0.022733560997426433
,New Jersey Nets,(Underdog), 94 ,9.0,9.5,400.0,4.0,0.1856113008311887,-0.07194349584405646

20091104,Boston Celtics,(Favorite), 92 ,-12.0,-12.0,-1000.0,0.1,0.8863636363636364,-0.02500000000000001
,Minnesota Timberwolves,(Underdog), 90 ,12.0,12.0,700.0,7.0,0.11363636363636363,-0.09090909090909094

20091104,Los Angeles Lakers,(Favorite), 103 ,-2.5,-1.5,-125.0,0.8,0.5591807047375004,0.006525268527500683
,Houston Rockets,(Underdog), 102 ,1.5,2.5,120.0,1.2,0.44081929526249963,-0.03019755042250083

20091104,Atlanta Hawks,(Favorite), 113 ,-6.0,-5.5,-240.0,0.4166666666666667,0.6939882484980524,-0.01684998129442572
,Sacramento Kings,(Underdog), 105 ,5.5,6.0,200.0,2.0,0.3060117515019476,-0.08196474549415722

20091104,Golden State Warriors,(Favorite), 113 ,-6.0,-6.0,-270.0,0.37037037037037035,0.712682379349046,-0.02336118385501107
,Memphis Grizzlies,(Underdog), 105 ,6.0,6.0,220.0,2.2,0.287317620650954,-0.08058361391694713

20091105,Cleveland Cavaliers,(Favorite), 85 ,-11.5,-11.0,-850.0,0.11764705882352941,0.8723905325443787,-0.024975287156282625
,Chicago Bulls,(Underdog), 86 ,11.0,11.5,675.0,6.75,0.1276094674556213,-0.011026627218934992

20091105,San Antonio Spurs,(Favorite), 99 ,-1.5,1.0,-125.0,0.8,0.5108792184724689,-0.080417406749556
,Utah Jazz,(Underdog), 113 ,-1.0,1.5,105.0,1.05,0.4891207815275311,0.00269760213143877

20091106,Orlando Magic,(Favorite), 110 ,-13.0,-12.5,-1100.0,0.09090909090909091,0.9119856887298747,-0.005106521385591201
,Detroit Pistons,(Underdog), 103 ,12.5,13.0,1000.0,10.0,0.08801431127012523,-0.031842576028622505

20091106,Indiana Pacers,(Favorite), 102 ,-2.0,-1.5,-120.0,0.8333333333333334,0.540390250070633,-0.009284541537172786
,Washington Wizards,(Underdog), 86 ,1.5,2.0,110.0,1.1,0.45960974992936693,-0.03481952514832931

20091106,Cleveland Cavaliers,(Favorite), 100 ,-8.0,-6.5,-400.0,0.25,0.7448764828039561,-0.06890439649505484
,New York Knicks,(Underdog), 91 ,6.5,8.0,320.0,3.2,0.25512351719604387,0.07151877222338432

20091106,Houston Rockets,(Favorite), 105 ,-6.5,-6.5,-280.0,0.35714285714285715,0.7079081632653061,-0.0392674927113702
,Oklahoma City Thunder,(Underdog), 94 ,6.5,6.5,240.0,2.4,0.29209183673469385,-0.006887755102040871

20091106,Golden State Warriors,(Favorite), 90 ,-4.5,-4.5,-180.0,0.5555555555555556,0.6427038626609443,-0.00023843586075333878
,Los Angeles Clippers,(Underdog), 118 ,4.5,4.5,160.0,1.6,0.3572961373390558,-0.07103004291845494

20091106,Los Angeles Lakers,(Favorite), 114 ,-9.5,-9.5,-575.0,0.17391304347826086,0.8022727272727272,-0.05820158102766801
,Memphis Grizzlies,(Underdog), 98 ,9.5,9.5,550.0,5.5,0.19772727272727272,0.28522727272727266

20091106,Portland Trail Blazers,(Favorite), 96 ,-4.0,-3.5,-160.0,0.625,0.6183907104943578,0.004884904553331404
,San Antonio Spurs,(Underdog), 84 ,3.5,4.0,165.0,1.65,0.3816092895056422,0.011264617189951864

20091107,Atlanta Hawks,(Favorite), 125 ,-2.5,-2.5,-150.0,0.6666666666666666,0.5959715639810427,-0.006714060031595581
,Denver Nuggets,(Underdog), 100 ,2.5,2.5,130.0,1.3,0.4040284360189573,-0.07073459715639818

20091107,Milwaukee Bucks,(Favorite), 102 ,-4.0,-4.0,-165.0,0.6060606060606061,0.616266944734098,-0.010237937245236473
,New York Knicks,(Underdog), 87 ,4.0,4.0,165.0,1.65,0.38373305526590196,0.01689259645464014

20091107,Los Angeles Clippers,(Favorite), 113 ,-4.5,-4.0,-175.0,0.5714285714285714,0.6287972839302182,-0.011889982395371479
,Memphis Grizzlies,(Underdog), 110 ,4.0,4.5,160.0,1.6,0.37120271606978184,-0.034872938218567184

20091108,Detroit Pistons,(Favorite), 88 ,-2.0,-1.5,-120.0,0.8333333333333334,0.5400917702782712,-0.009831754489836197
,Philadelphia 76ers,(Underdog), 81 ,1.5,2.0,105.0,1.05,0.45990822972172885,-0.05718812907045584

20091108,Phoenix Suns,(Favorite), 102 ,-2.5,-1.5,-130.0,0.7692307692307693,0.558718368179195,-0.011498271682962746
,Washington Wizards,(Underdog), 90 ,1.5,2.5,120.0,1.2,0.44128163182080504,-0.029180409994228884

20091108,Orlando Magic,(Favorite), 74 ,-6.0,-5.0,-260.0,0.38461538461538464,0.6840041702118406,-0.05291730278360535
,Oklahoma City Thunder,(Underdog), 102 ,5.0,6.0,220.0,2.2,0.3159958297881594,0.01118665532211005

20091108,Portland Trail Blazers,(Favorite), 116 ,-13.0,-12.0,-1000.0,0.1,0.903731189445475,-0.005895691609977452
,Minnesota Timberwolves,(Underdog), 93 ,12.0,13.0,1000.0,10.0,0.09626881055452484,0.05895691609977327

20091110,Miami Heat,(Favorite), 90 ,-9.5,-8.0,-400.0,0.25,0.8019550290666413,0.002443786333301612
,Washington Wizards,(Underdog), 76 ,8.0,9.5,450.0,4.5,0.1980449709333587,0.08924734013347291

20091110,Denver Nuggets,(Favorite), 90 ,-3.0,-2.5,-140.0,0.7142857142857143,0.5834763874184963,0.0002452355745650725
,Chicago Bulls,(Underdog), 89 ,2.5,3.0,120.0,1.2,0.4165236125815037,-0.08364805232069183

20091110,Portland Trail Blazers,(Favorite), 93 ,-7.0,-6.0,-260.0,0.38461538461538464,0.7209839488982617,-0.001714532294714577
,Memphis Grizzlies,(Underdog), 79 ,6.0,7.0,240.0,2.4,0.27901605110173816,-0.05134542625409033

20091110,Dallas Mavericks,(Favorite), 121 ,-7.0,-6.5,-280.0,0.35714285714285715,0.725051342341806,-0.01600174967897755
,Houston Rockets,(Underdog), 103 ,6.5,7.0,250.0,2.5,0.27494865765819393,-0.03767969819632133

20091110,Oklahoma City Thunder,(Favorite), 98 ,-3.0,-1.5,-135.0,0.7407407407407407,0.5622432573188785,-0.021280255778248602
,Sacramento Kings,(Underdog), 101 ,1.5,3.0,120.0,1.2,0.4377567426811215,-0.03693516610153269

20091111,Indiana Pacers,(Favorite), 108 ,-6.0,-5.5,-215.0,0.46511627906976744,0.6944527500196711,0.017454029098587898
,Golden State Warriors,(Underdog), 94 ,5.5,6.0,200.0,2.0,0.3055472499803289,-0.08335825005901332

20091111,Toronto Raptors,(Favorite), 99 ,-6.0,-5.0,-240.0,0.4166666666666667,0.683972155712682,-0.031039446073700516
,Chicago Bulls,(Underdog), 89 ,5.0,6.0,200.0,2.0,0.31602784428731795,-0.05191646713804621

20091111,Atlanta Hawks,(Favorite), 114 ,-5.5,-5.0,-210.0,0.47619047619047616,0.6695336525634364,-0.011640798596831925
,New York Knicks,(Underdog), 101 ,5.0,5.5,190.0,1.9,0.33046634743656356,-0.04164759243396576

20091111,Philadelphia 76ers,(Favorite), 82 ,-5.5,-4.5,-200.0,0.5,0.6601316427510704,-0.009802535873394413
,New Jersey Nets,(Underdog), 79 ,4.5,5.5,200.0,2.0,0.3398683572489296,0.019605071746788827

20091111,Boston Celtics,(Favorite), 105 ,-11.5,-10.5,-750.0,0.13333333333333333,0.8762973473611494,-0.006863006324030696
,Utah Jazz,(Underdog), 86 ,10.5,11.5,700.0,7.0,0.1237026526388506,-0.01037877888919525

20091111,Denver Nuggets,(Favorite), 102 ,-4.0,-3.5,-145.0,0.6896551724137931,0.618858865312401,0.04565808276922928
,Milwaukee Bucks,(Underdog), 108 ,3.5,4.0,150.0,1.5,0.3811411346875989,-0.04714716328100266

20091111,Portland Trail Blazers,(Favorite), 107 ,-7.5,-7.0,-330.0,0.30303030303030304,0.7418067373413307,-0.0334033422522054
,Minnesota Timberwolves,(Underdog), 84 ,7.0,7.5,300.0,3.0,0.25819326265866926,0.03277305063467706

20091111,Orlando Magic,(Favorite), 93 ,-2.0,-1.0,-120.0,0.8333333333333334,0.5206828602331223,-0.04541475623927582
,Cleveland Cavaliers,(Underdog), 102 ,1.0,2.0,110.0,1.1,0.4793171397668778,0.006565993510443402

20091111,Houston Rockets,(Favorite), 104 ,-9.0,-9.0,-550.0,0.18181818181818182,0.826955074875208,-0.02268945696566324
,Memphis Grizzlies,(Underdog), 79 ,9.0,9.0,375.0,3.75,0.17304492512479203,-0.17803660565723778

20091111,Dallas Mavericks,(Favorite), 83 ,-2.5,-2.0,-128.0,0.78125,0.5670718587228907,0.01009674835014901
,San Antonio Spurs,(Underdog), 92 ,2.0,2.5,115.0,1.15,0.4329281412771094,-0.06920449625421493

20091111,Los Angeles Clippers,(Favorite), 79 ,-2.0,-1.5,-130.0,0.7692307692307693,0.5405284225810882,-0.043680483125766945
,Oklahoma City Thunder,(Underdog), 83 ,1.5,2.0,120.0,1.2,0.45947157741891176,0.010837470321605869

20091113,New York Knicks,(Favorite), 107 ,-5.0,-4.0,-165.0,0.6060606060606061,0.6405959179189955,0.02883586817293221
,Golden State Warriors,(Underdog), 121 ,4.0,5.0,175.0,1.75,0.3594040820810045,-0.011638774277237696

20091113,Toronto Raptors,(Favorite), 104 ,-3.5,-2.5,-135.0,0.7407407407407407,0.5955680587268041,0.03672958370962187
,Los Angeles Clippers,(Underdog), 89 ,2.5,3.5,140.0,1.4,0.40443194127319587,-0.02936334094433002

20091114,Boston Celtics,(Favorite), 104 ,-7.5,-7.0,-300.0,0.3333333333333333,0.7419991434182487,-0.01066780877566842
,Indiana Pacers,(Underdog), 113 ,7.0,7.5,350.0,3.5,0.2580008565817513,0.16100385461788091

20091114,Washington Wizards,(Favorite), 103 ,-3.5,-3.0,-160.0,0.625,0.5956118944323934,-0.03213067154736077
,Detroit Pistons,(Underdog), 106 ,3.0,3.5,155.0,1.55,0.4043881055676066,0.031189669197396963

20091114,Cleveland Cavaliers,(Favorite), 107 ,-13.0,-11.5,-1100.0,0.09090909090909091,0.8992413055699083,-0.019009484832827273
,Utah Jazz,(Underdog), 103 ,11.5,13.0,1000.0,10.0,0.10075869443009179,0.10834563873100977

20091114,Miami Heat,(Favorite), 81 ,-12.5,-11.5,-1000.0,0.1,0.8890122872763738,-0.02208648399598878
,New Jersey Nets,(Underdog), 80 ,11.5,12.5,900.0,9.0,0.11098771272362622,0.10987712723626208

20091114,Chicago Bulls,(Favorite), 94 ,-7.0,-7.0,-280.0,0.35714285714285715,0.741822429906542,0.006759012016021304
,Philadelphia 76ers,(Underdog), 88 ,7.0,7.0,240.0,2.4,0.25817757009345793,-0.12219626168224307

20091114,Memphis Grizzlies,(Favorite), 97 ,-9.0,-9.0,-450.0,0.2222222222222222,0.8272425249169435,0.011074197120708701
,Minnesota Timberwolves,(Underdog), 87 ,9.0,9.0,375.0,3.75,0.17275747508305647,-0.17940199335548168

20091114,Milwaukee Bucks,(Favorite), 129 ,-8.0,-8.0,-390.0,0.2564102564102564,0.782798833819242,-0.016483516483516508
,Golden State Warriors,(Underdog), 125 ,8.0,8.0,300.0,3.0,0.21720116618075802,-0.13119533527696792

20091114,San Antonio Spurs,(Favorite), 98 ,-9.0,-8.0,-360.0,0.2777777777777778,0.8016834237973857,0.024373263741103907
,Oklahoma City Thunder,(Underdog), 101 ,8.0,9.0,360.0,3.6,0.19831657620261434,-0.08774374946797403

20091115,Dallas Mavericks,(Favorite), 95 ,-5.0,-4.5,-185.0,0.5405405405405406,0.652361098522614,0.004988719345648651
,Detroit Pistons,(Underdog), 90 ,4.5,5.0,175.0,1.75,0.347638901477386,-0.04399302093718849

20091115,Oklahoma City Thunder,(Favorite), 93 ,-6.0,-5.0,-215.0,0.46511627906976744,0.6844767408559403,0.0028380156726567907
,Los Angeles Clippers,(Underdog), 101 ,5.0,6.0,190.0,1.9,0.31552325914405965,-0.08498254848222708

20091115,Phoenix Suns,(Favorite), 101 ,-8.0,-7.0,-320.0,0.3125,0.7551371141249144,-0.00888253771104991
,Toronto Raptors,(Underdog), 100 ,7.0,8.0,300.0,3.0,0.24486288587508565,-0.02054845649965742

20091115,Los Angeles Lakers,(Favorite), 91 ,-9.5,-9.5,-480.0,0.20833333333333334,0.8022727272727272,-0.030587121212121232
,Houston Rockets,(Underdog), 101 ,9.5,9.5,450.0,4.5,0.19772727272727272,0.08750000000000002

20091116,Atlanta Hawks,(Favorite), 99 ,-4.0,-3.5,-145.0,0.6896551724137931,0.6182703698828484,0.044663728422743965
,Portland Trail Blazers,(Underdog), 95 ,3.5,4.0,155.0,1.55,0.3817296301171515,-0.026589443201263663

20091116,Milwaukee Bucks,(Favorite), 113 ,-2.0,0.0,-120.0,0.8333333333333334,0.5149248517528695,-0.05597110511973924
,Dallas Mavericks,(Underdog), 115 ,0.0,2.0,105.0,1.05,0.48507514824713044,-0.005595946093382542

20091117,Cleveland Cavaliers,(Favorite), 114 ,-14.5,-14.0,-1800.0,0.05555555555555555,0.952180826896865,0.005079761724468612
,Golden State Warriors,(Underdog), 108 ,14.0,14.5,1300.0,13.0,0.04781917310313494,-0.33053157655611076

20091117,Indiana Pacers,(Favorite), 91 ,-4.0,-3.0,-145.0,0.6896551724137931,0.6025952111232484,0.018178115346178414
,New Jersey Nets,(Underdog), 83 ,3.0,4.0,170.0,1.7,0.3974047888767515,0.07299292996722917

20091117,Miami Heat,(Favorite), 87 ,-7.0,-6.5,-270.0,0.37037037037037035,0.7253248021014518,-0.00603638230541792
,Oklahoma City Thunder,(Underdog), 100 ,6.5,7.0,240.0,2.4,0.27467519789854816,-0.06610432714493619

20091117,Houston Rockets,(Favorite), 105 ,-3.0,-2.0,-135.0,0.7407407407407407,0.5680512845153437,-0.011169986214031369
,Phoenix Suns,(Underdog), 111 ,2.0,3.0,140.0,1.4,0.43194871548465624,0.036676917163174894

20091117,Denver Nuggets,(Favorite), 130 ,-10.0,-9.5,-450.0,0.2222222222222222,0.8164681714166839,-0.00209445715738632
,Toronto Raptors,(Underdog), 112 ,9.5,10.0,450.0,4.5,0.18353182858331601,0.009425057208238163

20091117,Chicago Bulls,(Favorite), 101 ,-3.5,-2.5,-140.0,0.7142857142857143,0.5957283877738423,0.021248664755158242
,Sacramento Kings,(Underdog), 87 ,2.5,3.5,145.0,1.45,0.40427161222615765,-0.009534550045913859

20091117,Los Angeles Lakers,(Favorite), 106 ,-10.0,-10.0,-650.0,0.15384615384615385,0.8306636155606407,-0.04154198204541454
,Detroit Pistons,(Underdog), 93 ,10.0,10.0,475.0,4.75,0.16933638443935928,-0.02631578947368418

20091118,Cleveland Cavaliers,(Favorite), 91 ,-4.5,-3.0,-145.0,0.6896551724137931,0.6125654051407288,0.035024305237783104
,Washington Wizards,(Underdog), 108 ,3.0,4.5,180.0,1.8,0.3874345948592712,0.08481686560595936

20091118,Atlanta Hawks,(Favorite), 105 ,-8.0,-7.5,-320.0,0.3125,0.7624593973530529,0.0007279590258819357
,Miami Heat,(Underdog), 90 ,7.5,8.0,290.0,2.9,0.237540602646947,-0.07359164967690668

20091118,Indiana Pacers,(Favorite), 103 ,-6.5,-6.0,-250.0,0.4,0.7111200124776678,-0.004431982531265144
,New York Knicks,(Underdog), 110 ,6.0,6.5,230.0,2.3,0.2888799875223322,-0.04669604117630377

20091118,Boston Celtics,(Favorite), 109 ,-16.5,-16.0,-2600.0,0.038461538461538464,0.9886363636363636,0.026660839160839174
,Golden State Warriors,(Underdog), 95 ,16.0,16.5,2200.0,22.0,0.011363636363636364,-0.7386363636363636

20091118,Memphis Grizzlies,(Favorite), 106 ,-6.0,-5.5,-240.0,0.4166666666666667,0.6944199190009246,-0.01623844808202346
,Los Angeles Clippers,(Underdog), 91 ,5.5,6.0,220.0,2.2,0.3055800809990754,-0.022143740802958667

20091118,Houston Rockets,(Favorite), 97 ,-5.5,-5.5,-240.0,0.4166666666666667,0.675990675990676,-0.04234654234654234
,Minnesota Timberwolves,(Underdog), 84 ,5.5,5.5,200.0,2.0,0.32400932400932403,-0.027972027972027913

20091118,Milwaukee Bucks,(Favorite), 99 ,-10.0,-9.0,-500.0,0.2,0.8196984277435729,-0.016361886707712464
,New Jersey Nets,(Underdog), 85 ,9.0,10.0,450.0,4.5,0.18030157225642704,-0.008341352589651296

20091118,Utah Jazz,(Favorite), 104 ,-8.0,-7.5,-330.0,0.30303030303030304,0.7624593973530529,-0.006492300418749236
